time,displacement,velocity,acceleration
2.68,0.7448959832972848,-0.5891413488414365,0.4983950779170665
2.69,0.7390297838370126,-0.5840693557042266,0.5159078990246493
2.7,0.7332151703400781,-0.5788251214308678,0.5328415568518905
2.71,0.7274538360860359,-0.5734144896272697,0.5491857044971189
2.72,0.7217474154058304,-0.5678434059279397,0.5649302840223449
2.73,0.716097482676046,-0.5621179150801568,0.5800655316702503
2.74,0.7105055513425729,-0.5562441579766089,0.5945819829539674
2.75,0.7049730729742004,-0.5502283686377779,0.6084704776173158
2.7600000000000002,0.6995014363466314,-0.5440768711453803,0.6217221644632369
2.77,0.6940919665574019,-0.537796076528191,0.6343285060482202
2.7800000000000002,0.6887459241721742,-0.5313924796016022,0.6462812832405673
2.79,0.6834645044028611,-0.5248726557622893,0.6575725996403898
2.8000000000000003,0.6782488363180212,-0.5182432577393764,0.6681948858593163
2.81,0.673099982085955,-0.5115110123035148,0.6781409036579074
2.82,0.6680189362509136,-0.5046827169353064,0.6874037499388812
2.83,0.6630066250428214,-0.4977652364545242,0.6959768605942684
2.84,0.6580639057208961,-0.4907654996115984,0.7038540142047034
2.85,0.6531915659515366,-0.4836904956428567,0.7110293355891164
2.86,0.6483903232208326,-0.47654727079102266,0.7174972992031456
2.87,0.6436608242820377,-0.4693429247924926,0.723252732384654
2.88,0.639003644638329,-0.4620846073329291,0.7282908184448116
2.89,0.6344192880611622,-0.4547795144727212,0.7326070996032399
2.9,0.629908186144517,-0.4474348850438794,0.7361974797658235
2.91,0.6254706978953098,-0.44005799701994475,0.7390582271438091
2.92,0.6211071093602347,-0.4326561638605056,0.7411859767129254
2.93,0.6168176332892809,-0.4252367308319286,0.7425777325112894
2.94,0.6126024088361535,-0.4178070713059212,0.7432308697749521
2.95,0.6084615012958144,-0.4103745830375553,0.743143136909997
2.96,0.6043949018793375,-0.40294668442439113,0.7423126573001761
2.97,0.6004025275262608,-0.39553081074835134,0.740737930949132
2.98,0.596484220754599,-0.38813441040200347,0.7384178359563309
2.99,0.5926397495486646,-0.3807649411009181,0.7353516298258955
3.0,0.5888688072848276,-0.3734298660837768,0.7315389506076051
3.0100000000000002,0.5851710126953288,-0.36613665030191295,0.7269798178693798
3.02,0.5815459098702429,-0.3588927565999718,0.7216746335006747
3.0300000000000002,0.5779929682976731,-0.35170564188938486,0.7156241823462328
3.04,0.5745115829422394,-0.34458275331635696,0.7088296326697621
3.0500000000000003,0.5711010743619072,-0.33753152442606815,0.7012925364471378
3.06,0.567760688863186,-0.33055937132479757,0.6930148294888319
3.0700000000000003,0.5644895986947103,-0.32367368884167785,0.6839988313913152
3.08,0.5612869022791969,-0.31688184669179126,0.6742472453172816
3.09,0.5581516244837584,-0.3101911856423201,0.6637631576045768
3.1,0.5550827169285322,-0.3036090136834644,0.6525500372038326
3.11,0.5520790583335691,-0.2971426022058391,0.6406117349448386
3.12,0.549139454903909,-0.2907991821860644,0.6279524826317715
3.13,0.5462626407527527,-0.2845859403822575,0.6145768919674928
3.14,0.5434472783626209,-0.27851001554113586,0.6004899533071559
3.15,0.5406919590843788,-0.2725784946184362,0.5856970342414856
3.16,0.5379952036739817,-0.26679840901435037,0.5702038780101133
3.17,0.5353554628667839,-0.2611767308256761,0.5540166017454795
3.18,0.5327711179892366,-0.25572036911637325,0.5371416945478253
3.19,0.5302404816077797,-0.2504361662082123,0.5195860153919287
3.2,0.5277617982147211,-0.2453308939931938,0.501356790866252
3.21,0.5253332449508752,-0.24041125026941118,0.48246161274529786
3.22,0.5229529323647183,-0.23568385510202045,0.4629084353959838
3.23,0.5206189052078026,-0.23115524721097233,0.44270557301897284
3.24,0.5183291432661523,-0.22683188038715224,0.42186169672590657
3.25,0.5160815622273482,-0.22272011993856408,0.4003858314536235
3.2600000000000002,0.5138740145829952,-0.2188262391681823,0.37828735271645186
3.27,0.5117042905662444,-0.21515641588508574,0.35557598319779005
